Frame,Index,Lane,Abs,Phase,I,Q
6002,1084,2,10994,310953170,-2234,-2563
6002,1084,3,10995,311812163,-8844,-150
6002,1085,0,10996,312671156,-17,-481
6002,1085,1,10997,313530149,670,2367
6002,1085,2,10998,314389142,-848,699
6002,1085,3,10999,315248135,4750,-3461
6002,1086,0,11000,316107128,2481,3127
6002,1086,1,11001,316966121,-1063,4152
6002,1086,2,11002,317825114,-3006,3036
6002,1086,3,11003,318684107,-1354,1881
6002,1087,0,11004,319543100,-3642,-341
6002,1087,1,11005,320402093,-4331,-459
6002,1087,2,11006,321261086,7167,-5199
6002,1087,3,11007,322120079,4165,1012
6002,1088,0,11008,322979072,-4710,3300
6002,1088,1,11009,323838065,325,-3234
6002,1088,2,11010,324697058,2471,3910
6002,1088,3,11011,325556051,-1303,450
6002,1089,0,11012,326415044,-4840,-852
6002,1089,1,11013,327274037,-3678,9470
6002,1089,2,11014,328133030,-4902,1834
6002,1089,3,11015,328992023,-5917,-3509
6002,1090,0,11016,329851016,1926,-1511
6002,1090,1,11017,330710009,173,-2472
6002,1090,2,11018,331569002,-2527,-3581
6002,1090,3,11019,332427995,-118,-5664
6002,1091,0,11020,333286988,-2630,4619
6002,1091,1,11021,334145981,5294,7900
6002,1091,2,11022,335004974,7238,-4028
6002,1091,3,11023,335863967,-1204,-1423
6002,1092,0,11024,336722960,1621,6975
6002,1092,1,11025,337581953,1134,3616
6002,1092,2,11026,338440946,-1707,-2469
6002,1092,3,11027,339299939,606,-551
6002,1093,0,11028,340158932,1386,695
6002,1093,1,11029,341017925,3838,-2749
6002,1093,2,11030,341876918,4107,1306
6002,1093,3,11031,342735911,3878,3867
6002,1094,0,11032,343594904,5017,726
6002,1094,1,11033,344453897,2718,-277
6002,1094,2,11034,345312890,18,1721
6002,1094,3,11035,346171883,-441,3002
6002,1095,0,11036,347030876,3111,-3684
6002,1095,1,11037,347889869,2971,1565
6002,1095,2,11038,348748862,-3190,11232
6002,1095,3,11039,349607855,-3549,-2369
6002,1096,0,11040,350466848,-1919,-6105
6002,1096,1,11041,351325841,-2048,3079
6002,1096,2,11042,352184834,1592,-785
6002,1096,3,11043,353043827,2564,-712
6002,1097,0,11044,353902820,57,-424
6002,1097,1,11045,354761813,1050,-4840
6002,1097,2,11046,355620806,-1467,3731
6002,1097,3,11047,356479799,-4207,9839
6002,1098,0,11048,357338792,2498,680
6002,1098,1,11049,358197785,5005,241
6002,1098,2,11050,359056778,2261,6645
6002,1098,3,11051,359915771,-91,997
6002,1099,0,11052,360774764,-5336,2182
6002,1099,1,11053,361633757,-2302,8565
6002,1099,2,11054,362492750,895,2174
6002,1099,3,11055,363351743,-909,74
6002,1100,0,11056,364210736,3271,-630
6002,1100,1,11057,365069729,229,-4501
6002,1100,2,11058,365928722,-3287,1105
6002,1100,3,11059,366787715,1833,1962
6002,1101,0,11060,367646708,2429,-763
6002,1101,1,11061,368505701,1605,4463
6002,1101,2,11062,369364694,-1670,3483
6002,1101,3,11063,370223687,-2891,-1682
6002,1102,0,11064,371082680,2201,26
6002,1102,1,11065,371941673,2663,2639
6002,1102,2,11066,372800666,2561,6140
6002,1102,3,11067,373659659,2402,5506
6002,1103,0,11068,374518652,3364,-4579
6002,1103,1,11069,375377645,8134,-3370
6002,1103,2,11070,376236638,8494,2475
6002,1103,3,11071,377095631,4764,-3765
6002,1104,0,11072,377954624,-3483,1364
6002,1104,1,11073,378813617,-4510,6878
6002,1104,2,11074,379672610,3437,-431
6002,1104,3,11075,380531603,811,3790
6002,1105,0,11076,381390596,-1014,2717
6002,1105,1,11077,382249589,-541,-6669
6002,1105,2,11078,383108582,-6172,-663
6002,1105,3,11079,383967575,-3226,856
6002,1106,0,11080,384826568,11,-5775
6002,1106,1,11081,385685561,-404,-1726
6002,1106,2,11082,386544554,2229,3780
6002,1106,3,11083,387403547,-3347,2971
6002,1107,0,11084,388262540,-8196,2795
6002,1107,1,11085,389121533,-3880,4305
6002,1107,2,11086,389980526,-620,3976
6002,1107,3,11087,390839519,2794,972
6002,1108,0,11088,391698512,1996,-2992
6002,1108,1,11089,392557505,-2200,-3073
6002,1108,2,11090,393416498,2957,-2178
6002,1108,3,11091,394275491,3186,-1975
6002,1109,0,11092,395134484,-4075,2494
6002,1109,1,11093,395993477,-586,-353
6002,1109,2,11094,396852470,955,-7897
6002,1109,3,11095,397711463,-3238,-2545
6002,1110,0,11096,398570456,-2292,3726
6002,1110,1,11097,399429449,2238,137
6002,1110,2,11098,400288442,9013,-1092
6002,1110,3,11099,401147435,4072,7053
6002,1111,0,11100,402006428,-1334,8615
6002,1111,1,11101,402865421,4738,-1055
6002,1111,2,11102,403724414,-2937,701
6002,1111,3,11103,404583407,-7186,4776
6002,1112,0,11104,405442400,1404,-2247
6002,1112,1,11105,406301393,-3575,-3288
6002,1112,2,11106,407160386,-7215,-749
6002,1112,3,11107,408019379,-676,-504
6002,1113,0,11108,408878372,4756,2006
6002,1113,1,11109,409737365,5078,3695
6002,1113,2,11110,410596358,-285,117
6002,1113,3,11111,411455351,-2206,-4520
6002,1114,0,11112,412314344,-192,1135
6002,1114,1,11113,413173337,2926,6198
6002,1114,2,11114,414032330,403,2548
6002,1114,3,11115,414891323,-2863,248
6002,1115,0,11116,415750316,3985,-639
6002,1115,1,11117,416609309,1137,3426
6002,1115,2,11118,417468302,-4220,1086
6002,1115,3,11119,418327295,2253,-8295
6002,1116,0,11120,419186288,3109,-354
6002,1116,1,11121,420045281,592,5282
6002,1116,2,11122,420904274,-1798,-3697
6002,1116,3,11123,421763267,-2168,-5052
6002,1117,0,11124,422622260,-2258,414
6002,1117,1,11125,423481253,-5759,3938
6002,1117,2,11126,424340246,-1808,-283
6002,1117,3,11127,425199239,-630,-3880
6002,1118,0,11128,426058232,3259,49
6002,1118,1,11129,426917225,9535,-1940
6002,1118,2,11130,427776218,-2751,-3878
6002,1118,3,11131,428635211,-7659,-1918
6002,1119,0,11132,429494204,-4311,564
6002,1119,1,11133,430353197,-6175,6807
6002,1119,2,11134,431212190,-2368,-1746
6002,1119,3,11135,432071183,-5477,-11740
6002,1120,0,11136,432930176,-5186,2804
6002,1120,1,11137,433789169,275,7629
6002,1120,2,11138,434648162,-3028,221
6002,1120,3,11139,435507155,-1611,4740
6002,1121,0,11140,436366148,-2019,-2932
6002,1121,1,11141,437225141,-2877,-6524
6002,1121,2,11142,438084134,2620,9970
6002,1121,3,11143,438943127,2898,4802
6002,1122,0,11144,439802120,489,-2913
6002,1122,1,11145,440661113,1178,6697
6002,1122,2,11146,441520106,6023,1503
6002,1122,3,11147,442379099,1223,-3642
6002,1123,0,11148,443238092,-7421,17
6002,1123,1,11149,444097085,-2562,-681
6002,1123,2,11150,444956078,-1413,2455
6002,1123,3,11151,445815071,-724,228
6002,1124,0,11152,446674064,28,-4218
6002,1124,1,11153,447533057,-4385,-315
6002,1124,2,11154,448392050,297,-2039
6002,1124,3,11155,449251043,-2700,-7216
6002,1125,0,11156,450110036,-5149,-6321
6002,1125,1,11157,450969029,3943,-47
6002,1125,2,11158,451828022,4137,5939
6002,1125,3,11159,452687015,7480,1739
6002,1126,0,11160,453546008,7941,-3655
6002,1126,1,11161,454405001,1458,-121
6002,1126,2,11162,455263994,1934,745
6002,1126,3,11163,456122987,-4100,29
6002,1127,0,11164,456981980,-4177,3054
6002,1127,1,11165,457840973,4097,885
6002,1127,2,11166,458699966,1504,1785
6002,1127,3,11167,459558959,546,4728
6002,1128,0,11168,460417952,3212,-1735
6002,1128,1,11169,461276945,1640,-3273
6002,1128,2,11170,462135938,-920,-2571
6002,1128,3,11171,462994931,-1489,-4850
6002,1129,0,11172,463853924,-392,-2230
6002,1129,1,11173,464712917,547,610
6002,1129,2,11174,465571910,1376,7052
6002,1129,3,11175,466430903,-1026,3999
6002,1130,0,11176,467289896,2736,-4978
6002,1130,1,11177,468148889,9480,-106
6002,1130,2,11178,469007882,2196,-2958
6002,1130,3,11179,469866875,-733,-637
6002,1131,0,11180,470725868,4516,8179
6002,1131,1,11181,471584861,1114,-3212
6002,1131,2,11182,472443854,-941,-3012
6002,1131,3,11183,473302847,-527,792
6002,1132,0,11184,474161840,-4724,-6146
6002,1132,1,11185,475020833,-2976,875
6002,1132,2,11186,475879826,7211,-303
6002,1132,3,11187,476738819,4633,-6631
6002,1133,0,11188,477597812,-7780,-865
6002,1133,1,11189,478456805,-628,449
6002,1133,2,11190,479315798,7084,-1272
6002,1133,3,11191,480174791,-1993,-3529
6002,1134,0,11192,481033784,1219,-1961
6002,1134,1,11193,481892777,7953,2688
6002,1134,2,11194,482751770,1077,-171
6002,1134,3,11195,483610763,2048,-2381
6002,1135,0,11196,484469756,5645,729
6002,1135,1,11197,485328749,-2897,1015
6002,1135,2,11198,486187742,-6920,-3800
6002,1135,3,11199,487046735,-5163,-1153
6002,1136,0,11200,487905728,-3709,5319
6002,1136,1,11201,488764721,1665,3501
6002,1136,2,11202,489623714,-1710,4180
6002,1136,3,11203,490482707,-5597,1219
6002,1137,0,11204,491341700,1549,-3902
6002,1137,1,11205,492200693,790,1530
6002,1137,2,11206,493059686,-3801,3529
6002,1137,3,11207,493918679,-6102,-161
6002,1138,0,11208,494777672,-5378,-4677
6002,1138,1,11209,495636665,1278,-3320
6002,1138,2,11210,496495658,-3219,-368
6002,1138,3,11211,497354651,-5424,-5234
6002,1139,0,11212,498213644,1080,-1359
6002,1139,1,11213,499072637,-813,-937
6002,1139,2,11214,499931630,-611,-4446
6002,1139,3,11215,500790623,-3266,1504
6002,1140,0,11216,501649616,-4788,-5668
6002,1140,1,11217,502508609,-1496,-8363
6002,1140,2,11218,503367602,-6374,-2488
6002,1140,3,11219,504226595,-74,-5124
6002,1141,0,11220,505085588,1590,1434
6002,1141,1,11221,505944581,-6704,4083
6002,1141,2,11222,506803574,4005,1257
6002,1141,3,11223,507662567,4680,1568
6002,1142,0,11224,508521560,-1829,-1965
6002,1142,1,11225,509380553,3613,2326
6002,1142,2,11226,510239546,1158,3406
6002,1142,3,11227,511098539,1145,1838
6002,1143,0,11228,511957532,-502,3354
6002,1143,1,11229,512816525,-5198,-3098
6002,1143,2,11230,513675518,1271,-1169
6002,1143,3,11231,514534511,-124,1155
6002,1144,0,11232,515393504,-3746,-5571
6002,1144,1,11233,516252497,-1882,-3124
6002,1144,2,11234,517111490,-3263,6603
6002,1144,3,11235,517970483,2414,9596
6002,1145,0,11236,518829476,3748,-2755
6002,1145,1,11237,519688469,-4649,-4091
6002,1145,2,11238,520547462,-3764,10374
6002,1145,3,11239,521406455,1929,6098
6002,1146,0,11240,522265448,2252,-1291
6002,1146,1,11241,523124441,683,-373
6002,1146,2,11242,523983434,1119,-4008
6002,1146,3,11243,524842427,1627,-4227
6002,1147,0,11244,525701420,-106,-2855
6002,1147,1,11245,526560413,248,256
6002,1147,2,11246,527419406,3126,4308
6002,1147,3,11247,528278399,4253,3848
6002,1148,0,11248,529137392,4081,4430
6002,1148,1,11249,529996385,1478,2477
6002,1148,2,11250,530855378,-2059,-2152
6002,1148,3,11251,531714371,1263,-2851
6002,1149,0,11252,532573364,3415,-3322
6002,1149,1,11253,533432357,-3616,-3700
6002,1149,2,11254,534291350,-7504,384
6002,1149,3,11255,535150343,-5704,-606
6002,1150,0,11256,536009336,-2838,-4586
6002,1150,1,11257,536868329,-1826,3753
6002,1150,2,11258,537727322,-2407,3464
6002,1150,3,11259,538586315,3602,-5947
6002,1151,0,11260,539445308,2347,974
6002,1151,1,11261,540304301,-4054,-95
6002,1151,2,11262,541163294,4819,-6635
6002,1151,3,11263,542022287,4570,3626
6002,1152,0,11264,542881280,-6236,3492
6002,1152,1,11265,543740273,-3571,-3324
6002,1152,2,11266,544599266,-907,5102
6002,1152,3,11267,545458259,327,9799
6002,1153,0,11268,546317252,2160,1342
6002,1153,1,11269,547176245,864,-2132
6002,1153,2,11270,548035238,5631,3352
6002,1153,3,11271,548894231,2491,4913
6002,1154,0,11272,549753224,-7920,3511
6002,1154,1,11273,550612217,-3663,899
6002,1154,2,11274,551471210,1690,-4389
6002,1154,3,11275,552330203,-1453,-3861
6002,1155,0,11276,553189196,2092,1198
6002,1155,1,11277,554048189,4122,1780
6002,1155,2,11278,554907182,-2662,-2000
6002,1155,3,11279,555766175,2240,-412
6002,1156,0,11280,556625168,7597,3285
6002,1156,1,11281,557484161,-3542,593
6002,1156,2,11282,558343154,-5162,1771
6002,1156,3,11283,559202147,-443,4531
6002,1157,0,11284,560061140,-1017,4962
6002,1157,1,11285,560920133,5279,2476
6002,1157,2,11286,561779126,3154,-8354
6002,1157,3,11287,562638119,-4063,-4304
6002,1158,0,11288,563497112,-2849,10305
6002,1158,1,11289,564356105,-3391,6126
6002,1158,2,11290,565215098,113,-3831
6002,1158,3,11291,566074091,792,-6208
6002,1159,0,11292,566933084,-3439,-3924
6002,1159,1,11293,567792077,990,-1897
6002,1159,2,11294,568651070,3364,-349
6002,1159,3,11295,569510063,4049,2543
6002,1160,0,11296,570369056,2742,765
6002,1160,1,11297,571228049,-215,1771
6002,1160,2,11298,572087042,6591,4291
6002,1160,3,11299,572946035,4436,4371
6002,1161,0,11300,573805028,-4090,5772
6002,1161,1,11301,574664021,-716,966
6002,1161,2,11302,575523014,4979,234
6002,1161,3,11303,576382007,10599,62
6002,1162,0,11304,577241000,6181,-4368
6002,1162,1,11305,578099993,-3452,2042
6002,1162,2,11306,578958986,1625,2309
6002,1162,3,11307,579817979,3055,1679
6002,1163,0,11308,580676972,-3555,7906
6002,1163,1,11309,581535965,-2193,-110
6002,1163,2,11310,582394958,-415,-4408
6002,1163,3,11311,583253951,-2377,-1428
6002,1164,0,11312,584112944,689,-4535
6002,1164,1,11313,584971937,7405,-1824
6002,1164,2,11314,585830930,5148,3176
6002,1164,3,11315,586689923,-1548,-660
6002,1165,0,11316,587548916,-1367,-8938
6002,1165,1,11317,588407909,113,-4174
6002,1165,2,11318,589266902,-2385,6071
6002,1165,3,11319,590125895,-9948,2301
6002,1166,0,11320,590984888,-9954,-571
6002,1166,1,11321,591843881,1946,474
6002,1166,2,11322,592702874,4177,-954
6002,1166,3,11323,593561867,-1506,518
6002,1167,0,11324,594420860,-2541,2202
6002,1167,1,11325,595279853,289,2417
6002,1167,2,11326,596138846,3030,-2226
6002,1167,3,11327,596997839,1200,-3715
6002,1168,0,11328,597856832,2855,3203
6002,1168,1,11329,598715825,3013,6524
6002,1168,2,11330,599574818,-539,3344
6002,1168,3,11331,600433811,2932,-3875
6002,1169,0,11332,601292804,-122,-4032
6002,1169,1,11333,602151797,-3108,1005
6002,1169,2,11334,603010790,227,1603
6002,1169,3,11335,603869783,-5789,3992
6002,1170,0,11336,604728776,-2977,1135
6002,1170,1,11337,605587769,4872,-1894
6002,1170,2,11338,606446762,-2566,783
6002,1170,3,11339,607305755,-5975,1148
6002,1171,0,11340,608164748,-1373,5133
6002,1171,1,11341,609023741,670,4701
6002,1171,2,11342,609882734,1386,3838
6002,1171,3,11343,610741727,-282,5075
6002,1172,0,11344,611600720,-2330,-2159
6002,1172,1,11345,612459713,-1563,404
6002,1172,2,11346,613318706,-563,1547
6002,1172,3,11347,614177699,-1032,-4490
6002,1173,0,11348,615036692,3328,705
6002,1173,1,11349,615895685,5794,-589
6002,1173,2,11350,616754678,-3846,-4150
6002,1173,3,11351,617613671,-7460,-4624
6002,1174,0,11352,618472664,-537,-7215
6002,1174,1,11353,619331657,60,522
6002,1174,2,11354,620190650,-1862,2723
6002,1174,3,11355,621049643,-1397,804
6002,1175,0,11356,621908636,-3593,3917
6002,1175,1,11357,622767629,-1222,-1869
6002,1175,2,11358,623626622,6818,-742
6002,1175,3,11359,624485615,5749,5404
6002,1176,0,11360,625344608,1828,-2900
6002,1176,1,11361,626203601,1489,-4192
6002,1176,2,11362,627062594,-3986,6730
6002,1176,3,11363,627921587,-1555,3642
6002,1177,0,11364,628780580,3650,-880
6002,1177,1,11365,629639573,-10,7543
6002,1177,2,11366,630498566,3409,4731
6002,1177,3,11367,631357559,4436,1370
6002,1178,0,11368,632216552,1760,4940
6002,1178,1,11369,633075545,4613,-2570
6002,1178,2,11370,633934538,675,-372
6002,1178,3,11371,634793531,-475,1918
6002,1179,0,11372,635652524,3667,-5816
6002,1179,1,11373,636511517,3296,794
6002,1179,2,11374,637370510,-925,-160
6002,1179,3,11375,638229503,-4991,-5797
6002,1180,0,11376,639088496,-800,-360
6002,1180,1,11377,639947489,-2116,-1425
6002,1180,2,11378,640806482,-396,513
6002,1180,3,11379,641665475,9347,-4130
6002,1181,0,11380,642524468,417,-11643
6002,1181,1,11381,643383461,1457,4598
6002,1181,2,11382,644242454,7928,9854
6002,1181,3,11383,645101447,-4321,-2807
6002,1182,0,11384,645960440,1740,-925
6002,1182,1,11385,646819433,5467,2909
6002,1182,2,11386,647678426,-558,-95
6002,1182,3,11387,648537419,7246,1499
6002,1183,0,11388,649396412,-1444,3235
6002,1183,1,11389,650255405,-7839,235
6002,1183,2,11390,651114398,2433,-1384
6002,1183,3,11391,651973391,2450,-379
6002,1184,0,11392,652832384,1675,3219
6002,1184,1,11393,653691377,789,5894
6002,1184,2,11394,654550370,-3221,-577
6002,1184,3,11395,655409363,-5872,-2992
6002,1185,0,11396,656268356,-506,573
6002,1185,1,11397,657127349,8168,-1679
6002,1185,2,11398,657986342,-1203,4064
6002,1185,3,11399,658845335,-1355,7413
6002,1186,0,11400,659704328,9506,-1848
6002,1186,1,11401,660563321,2171,1313
6002,1186,2,11402,661422314,-268,4858
6002,1186,3,11403,662281307,-1438,-858
6002,1187,0,11404,663140300,-5623,3401
6002,1187,1,11405,663999293,-291,2883
6002,1187,2,11406,664858286,-2188,-4334
6002,1187,3,11407,665717279,-2905,-2889
6002,1188,0,11408,666576272,-963,-5945
6002,1188,1,11409,667435265,2030,-5956
6002,1188,2,11410,668294258,10049,3709
6002,1188,3,11411,669153251,1953,2080
6002,1189,0,11412,670012244,-3574,-890
6002,1189,1,11413,670871237,283,1577
6002,1189,2,11414,671730230,-3480,-1563
6002,1189,3,11415,672589223,958,-683
6002,1190,0,11416,673448216,859,759
6002,1190,1,11417,674307209,-4531,-227
6002,1190,2,11418,675166202,1789,-1341
6002,1190,3,11419,676025195,2869,-9994
6002,1191,0,11420,676884188,170,-8183
6002,1191,1,11421,677743181,1333,880
6002,1191,2,11422,678602174,4055,-1283
6002,1191,3,11423,679461167,1600,1001
6002,1192,0,11424,680320160,-7610,3843
6002,1192,1,11425,681179153,-2797,2206
6002,1192,2,11426,682038146,4054,3960
6002,1192,3,11427,682897139,-289,2898
6002,1193,0,11428,683756132,-1529,4469
6002,1193,1,11429,684615125,-5164,1375
6002,1193,2,11430,685474118,-5491,-5568
6002,1193,3,11431,686333111,-2436,-525
6002,1194,0,11432,687192104,-5983,-570
6002,1194,1,11433,688051097,-1763,1242
6002,1194,2,11434,688910090,3105,10353
6002,1194,3,11435,689769083,-1120,393
6002,1195,0,11436,690628076,-2292,-6448
6002,1195,1,11437,691487069,-1865,3532
6002,1195,2,11438,692346062,-1960,5426
6002,1195,3,11439,693205055,1198,2023
6002,1196,0,11440,694064048,3219,977
6002,1196,1,11441,694923041,1930,2522
6002,1196,2,11442,695782034,739,3194
6002,1196,3,11443,696641027,-3596,363
6002,1197,0,11444,697500020,-3900,2223
6002,1197,1,11445,698359013,5619,991
6002,1197,2,11446,699218006,3097,-3421
6002,1197,3,11447,700076999,-4608,-229
6002,1198,0,11448,700935992,-1266,2592
6002,1198,1,11449,701794985,-3415,4585
6002,1198,2,11450,702653978,-6812,2663
6002,1198,3,11451,703512971,-6991,-2697
6002,1199,0,11452,704371964,-5767,1760
6002,1199,1,11453,705230957,1033,1452
6002,1199,2,11454,706089950,-1051,-3630
6002,1199,3,11455,706948943,-3897,1781
6002,1200,0,11456,707807936,-188,3597
6002,1200,1,11457,708666929,-3960,3459
6002,1200,2,11458,709525922,-7711,3484
6002,1200,3,11459,710384915,-3751,-1693
6002,1201,0,11460,711243908,3826,447
6002,1201,1,11461,712102901,2787,-1330
6002,1201,2,11462,712961894,-249,-5104
6002,1201,3,11463,713820887,7867,4526
6002,1202,0,11464,714679880,5318,1991
6002,1202,1,11465,715538873,-152,-8229
6002,1202,2,11466,716397866,6554,-2169
6002,1202,3,11467,717256859,4561,1098
6002,1203,0,11468,718115852,-3492,-4477
6002,1203,1,11469,718974845,-5095,-3992
6002,1203,2,11470,719833838,1775,-942
6002,1203,3,11471,720692831,5325,-3887
6002,1204,0,11472,721551824,36,-4246
6002,1204,1,11473,722410817,1818,2591
6002,1204,2,11474,723269810,2803,3055
6002,1204,3,11475,724128803,847,-1070
6002,1205,0,11476,724987796,620,-4206
6002,1205,1,11477,725846789,-925,-3935
6002,1205,2,11478,726705782,4939,3181
6002,1205,3,11479,727564775,4033,-150
6002,1206,0,11480,728423768,-1889,-2116
6002,1206,1,11481,729282761,-201,7228
6002,1206,2,11482,730141754,1186,1245
6002,1206,3,11483,731000747,4246,-86
6002,1207,0,11484,731859740,-2301,4362
6002,1207,1,11485,732718733,-2960,-7260
6002,1207,2,11486,733577726,6707,-4216
6002,1207,3,11487,734436719,-1778,836
6002,1208,0,11488,735295712,1083,-5306
6002,1208,1,11489,736154705,7022,2532
6002,1208,2,11490,737013698,-1433,2146
6002,1208,3,11491,737872691,5306,-4444
6002,1209,0,11492,738731684,1001,-1486
6002,1209,1,11493,739590677,-5933,-4349
6002,1209,2,11494,740449670,3547,-2371
6002,1209,3,11495,741308663,-1573,2129
6002,1210,0,11496,742167656,-2568,-81
6002,1210,1,11497,743026649,3592,-182
6002,1210,2,11498,743885642,-731,-132
6002,1210,3,11499,744744635,-955,2982
6002,1211,0,11500,745603628,4370,4711
6002,1211,1,11501,746462621,5300,2509
6002,1211,2,11502,747321614,-6740,-107
6002,1211,3,11503,748180607,-10347,-5870
6002,1212,0,11504,749039600,2774,-2287
6002,1212,1,11505,749898593,1109,1034
6002,1212,2,11506,750757586,-6041,-2672
6002,1212,3,11507,751616579,-2548,2449
6002,1213,0,11508,752475572,-2191,-1052
6002,1213,1,11509,753334565,-5073,-5547
6002,1213,2,11510,754193558,2058,4097
6002,1213,3,11511,755052551,11626,2521
6002,1214,0,11512,755911544,5832,-403
6002,1214,1,11513,756770537,1501,2356
6002,1214,2,11514,757629530,3223,-2622
6002,1214,3,11515,758488523,2555,-2980
6002,1215,0,11516,759347516,7457,-2545
6002,1215,1,11517,760206509,1584,-3988
6002,1215,2,11518,761065502,-6216,-1111
6002,1215,3,11519,761924495,-1909,274
6002,1216,0,11520,762783488,-1624,3585
6002,1216,1,11521,763642481,2681,54
6002,1216,2,11522,764501474,3768,-5624
6002,1216,3,11523,765360467,-408,2637
6002,1217,0,11524,766219460,3722,6561
6002,1217,1,11525,767078453,3137,4750
6002,1217,2,11526,767937446,-515,58
6002,1217,3,11527,768796439,-5344,-9170
6002,1218,0,11528,769655432,-5018,-2245
6002,1218,1,11529,770514425,3441,1684
6002,1218,2,11530,771373418,2098,-4904
6002,1218,3,11531,772232411,3911,2007
6002,1219,0,11532,773091404,5521,2762
6002,1219,1,11533,773950397,-522,-2738
6002,1219,2,11534,774809390,2774,-3406
6002,1219,3,11535,775668383,996,-5220
6002,1220,0,11536,776527376,-2815,3173
6002,1220,1,11537,777386369,801,5500
6002,1220,2,11538,778245362,1263,1515
6002,1220,3,11539,779104355,1677,6178
6002,1221,0,11540,779963348,-2570,-220
6002,1221,1,11541,780822341,-3180,-5308
6002,1221,2,11542,781681334,3771,-2287
6002,1221,3,11543,782540327,3438,-2346
6002,1222,0,11544,783399320,1672,2956
6002,1222,1,11545,784258313,2155,3101
6002,1222,2,11546,785117306,3881,4412
6002,1222,3,11547,785976299,2008,10061
6002,1223,0,11548,786835292,-1633,6396
6002,1223,1,11549,787694285,1435,4416
6002,1223,2,11550,788553278,-1829,-823
6002,1223,3,11551,789412271,-199,-2906
6002,1224,0,11552,790271264,9080,3376
6002,1224,1,11553,791130257,1675,1360
6002,1224,2,11554,791989250,-2370,4408
6002,1224,3,11555,792848243,3423,2043
6002,1225,0,11556,793707236,326,-8223
6002,1225,1,11557,794566229,-4578,-1463
6002,1225,2,11558,795425222,-6610,-1451
6002,1225,3,11559,796284215,-2581,-8169
6002,1226,0,11560,797143208,1144,-797
6002,1226,1,11561,798002201,-3613,4074
6002,1226,2,11562,798861194,-2826,2146
6002,1226,3,11563,799720187,1688,1448
6002,1227,0,11564,800579180,-243,2576
6002,1227,1,11565,801438173,-2343,171
6002,1227,2,11566,802297166,-3387,-1490
6002,1227,3,11567,803156159,-3008,-57
6002,1228,0,11568,804015152,297,-6097
6002,1228,1,11569,804874145,-1195,-5207
6002,1228,2,11570,805733138,-3260,2131
6002,1228,3,11571,806592131,-2,458
6002,1229,0,11572,807451124,-1782,1203
6002,1229,1,11573,808310117,-3015,699
6002,1229,2,11574,809169110,-286,-2930
6002,1229,3,11575,810028103,-2987,-1241
6002,1230,0,11576,810887096,-2678,29
6002,1230,1,11577,811746089,-2085,-1807
6002,1230,2,11578,812605082,-3144,-4280
6002,1230,3,11579,813464075,-314,928
6002,1231,0,11580,814323068,-3914,3082
6002,1231,1,11581,815182061,-2030,-5193
6002,1231,2,11582,816041054,2417,-4645
6002,1231,3,11583,816900047,-5690,-1249
6002,1232,0,11584,817759040,-1435,-549
6002,1232,1,11585,818618033,5926,-274
6002,1232,2,11586,819477026,-1913,-3475
6002,1232,3,11587,820336019,-2043,-776
6002,1233,0,11588,821195012,2826,-1370
6002,1233,1,11589,822054005,2796,-605
6002,1233,2,11590,822912998,1708,7572
6002,1233,3,11591,823771991,126,3852
6002,1234,0,11592,824630984,2070,2549
6002,1234,1,11593,825489977,911,5639
6002,1234,2,11594,826348970,-1285,3420
6002,1234,3,11595,827207963,2468,5358
6002,1235,0,11596,828066956,1369,-8
6002,1235,1,11597,828925949,-2842,-3675
6002,1235,2,11598,829784942,-2510,-1006
6002,1235,3,11599,830643935,-512,-5964
6002,1236,0,11600,831502928,690,-3058
6002,1236,1,11601,832361921,-1893,2400
6002,1236,2,11602,833220914,-4532,2701
6002,1236,3,11603,834079907,-3761,3534
6002,1237,0,11604,834938900,-2104,-3622
6002,1237,1,11605,835797893,1775,-4716
6002,1237,2,11606,836656886,1847,1062
6002,1237,3,11607,837515879,-3849,-1581
6002,1238,0,11608,838374872,-2680,-2133
6002,1238,1,11609,839233865,43,-410
6002,1238,2,11610,840092858,-5315,-1505
6002,1238,3,11611,840951851,-6635,-971
6002,1239,0,11612,841810844,-3259,451
6002,1239,1,11613,842669837,-2551,-1504
6002,1239,2,11614,843528830,-718,-4142
6002,1239,3,11615,844387823,-1178,2149
6002,1240,0,11616,845246816,-162,1459
6002,1240,1,11617,846105809,4721,-9366
6002,1240,2,11618,846964802,1064,-427
6002,1240,3,11619,847823795,854,9742
6002,1241,0,11620,848682788,6046,310
6002,1241,1,11621,849541781,-2108,-1904
6002,1241,2,11622,850400774,-5332,2207
6002,1241,3,11623,851259767,807,1636
6002,1242,0,11624,852118760,-1251,1817
6002,1242,1,11625,852977753,-604,-1545
6002,1242,2,11626,853836746,510,-1604
6002,1242,3,11627,854695739,-1350,3745
6002,1243,0,11628,855554732,1355,2681
6002,1243,1,11629,856413725,-1685,6
6002,1243,2,11630,857272718,-1664,-1363
6002,1243,3,11631,858131711,6064,-1659
6002,1244,0,11632,858990704,4710,5287
6002,1244,1,11633,859849697,1232,7864
6002,1244,2,11634,860708690,922,667
6002,1244,3,11635,861567683,1667,-1064
6002,1245,0,11636,862426676,6987,-1043
6002,1245,1,11637,863285669,6832,-4067
6002,1245,2,11638,864144662,-297,-658
6002,1245,3,11639,865003655,672,-683
6002,1246,0,11640,865862648,8592,-5001
6002,1246,1,11641,866721641,5815,-607
