4294836233,4294443018,589826,458746
720889,4294442999,131082,4294508541
262141,262150,131071,655351
327688,4294705144,655350,4294705142
524289,131062,4294705153,524283
458744,458754,4294770696,524288
196613,262141,4294508536,4294443017
327689,262140,720888,589834
196607,4294901765,655357,458745
4294967293,4294377477,196602,131062
65542,4294639607,4294377475,393206
589818,4294508539,4294770697,4294901750
4294377466,4294443015,589820,4294377478
4294443000,4294574085,4294770692,4294705144
589817,131064,458752,458753
4294442998,4294639613,131065,4294836226
4294443018,262148,4294574074,4294770690
4294770690,131080,4294311937,4294705160
4294770684,4294311946,4294574071,589817
4294901755,4294443017,65530,458761
655369,4294508534,4294705162,524289
4294770696,4294574090,196605,4294442999
4294508545,4294639620,4294901767,524292
4294508540,4294443014,262142,327670
4294770687,458752,4294770688,4294311936
655361,4294377479,458746,131062
6,4294639620,131073,4294574070
4294443000,4294377482,4294901752,4294770681
196613,65544,720886,262136
262151,4294377463,4294836219,262135
4294311946,4294705152,65544,262144
589820,196608,4294770683,4294508543
4294901752,4294574079,131077,589826
4294574078,720889,393215,327683
4294836226,4294836227,262147,4294574075
655354,4294901766,1,524281
4294574077,720894,4294443013,4294574084
4294377465,4294377470,655354,131067
4294574084,4294508551,655364,65544
4294967291,4294967288,327677,458757
4294574072,655367,65534,655358
4294901764,4294967286,4294770685,4294574080
4294770694,4294639619,393217,131066
4294639621,4294442998,4294967291,393215
65534,4294443013,65537,524282
4294836231,4294901763,458753,262142
4294442998,4294508546,262138,4294574084
1,4294836232,262153,196617
393210,262141,4294574082,393208
4294377476,4294901753,4294901760,589815
4294639611,4294836224,4294901750,4294574077
4294574080,65527,4294508554,4294311938
589827,4294836218,4294574070,262146
4294508545,4294508534,458757,4294377464
4294770688,327690,1,196617
4294770687,4294443010,327686,4294836231
458747,4294770697,655368,720894
589832,393222,327685,262154
4294443014,4294443000,1,393218
4294377481,4294508554,655366,524291
4294901767,327679,524294,393212
4294443012,524298,4294311946,4294901760
4294639608,65535,4294377469,4294443006
4294705144,393212,458750,4294705159
65538,4294377472,65527,4294508543
4294770685,4294508554,655363,327674
4294901756,393214,4294967291,4294508551
327678,196602,589832,4294377470
393218,4294901752,4294443008,655360
262152,4294508536,4294967292,327683
4294574070,4294901764,4294508535,4294508543
589821,65543,4294639610,4294311943
65536,4294705159,4294574074,4294639617
655359,4294705161,4294901765,4294639621
4294574087,4294377466,393223,4294508545
196599,524284,131080,4294377477
4294770678,4294377469,589819,4294508553
4294705147,393209,196615,4294770680
4294770682,458749,4294901757,4294705160
4294443017,327673,131064,4294836222
589834,262147,4294901752,655362
4294574075,524286,4294443009,8
524278,393207,8,131077
1,4294967289,524282,4294901769
65534,4294705151,131077,4294639616
131063,524284,131066,4
327679,4294770680,589814,458762
655365,4294639612,65533,65526
4294901766,4294836227,196598,131070
524282,262141,262145,4294901762
65540,4294705142,524297,4294705158
131078,524294,327676,4294443010
4294705147,458754,4294639608,4294967287
131065,196608,4294443009,327680
589834,4294705154,4294574070,720889
4294639607,4294901762,524283,589819
4294639623,4294574084,4294967293,4294639617
655360,196604,4294311936,458753
4294311946,131068,65541,4294770692
4294311944,327674,196612,4294508535
655351,655358,4294836217,720890
262152,65530,655364,327684
393223,589817,4294770693,262141
65537,327683,458761,196616
131075,4294639622,4294574089,4294639606
327678,196603,4294377474,4294377473
4294901763,4294901762,393225,524291
4294705157,4294901763,0,524289
4294443010,524286,4294639621,4294639608
4294967287,4294508535,131064,4294901758
4294705151,4294574071,4294639608,131066
458750,4294574076,4294705160,4294311941
4294443003,131070,524281,524279
196616,4294770678,262135,4294639624
4294705142,262139,0,131075
393226,4294442998,524279,4294443004
4294705154,4294836218,4294901757,4294574076
327683,327671,4294901760,4294705148
4294836230,327689,196611,4294901759
4294705162,196616,4294574086,393209
4294377476,4294770687,327679,4294836223
524284,4294770690,327684,655352
589824,4294901763,4294639608,4294705156
4294639621,4294443002,262139,4294770697
262134,655358,524286,458748
4294705151,4294508535,458752,655370
6,4294574085,524289,262135
4294770696,589817,65544,65538
4294901768,131063,720888,720895
65532,655354,4294901754,393207
4294574089,720895,4294508547,327683
720895,131080,4294705147,196602
196616,131063,4294770689,458758
4294311944,4294967291,589828,4294311939
4294705144,4294836222,4294442999,4294311939
4294901751,4294377466,196615,4294574083
10,4294508543,196602,4294705154
4294967286,4294836216,524280,4294508536
262146,131075,131065,458742
0,393210,4294377465,524283
589822,655355,458748,4294639619
327678,327680,4294574073,4294443003
4294574073,393208,4294508536,524287
589823,196601,4294508549,393206
4294377473,4294836226,4294311946,4294574078
196610,196598,65545,393207
524283,4294574083,393218,589825
4294443010,327690,131082,589819
4294508548,327672,196618,131081
4294901760,4294836217,4294574075,262146
4294901753,4294377472,393225,262143
262152,393210,4294770681,655357
4294377463,4294311942,65529,4294901770
458762,4294574078,4294639626,4294705143
4294639625,589819,4294705150,1
262141,655360,4294443016,4294770679
589834,4294508536,65527,4294443014
4294770687,196608,589820,4294443015
589824,196605,4294836215,4294508546
393218,0,458746,4294836231
65527,4294901760,4294443015,6
4294377468,720887,6,458744
4294639615,4294443009,4294770693,131077
589819,4294377462,4294770684,327675
131072,393212,196610,65537
524290,4294377472,327671,4294705152
4294836231,4294377481,4294442998,393224
262142,458747,393219,65538
4294574080,4294901755,720887,4294508546
4294574087,4294574070,4294311937,4294377477
4294901767,4294901764,196613,4294377464
393219,4294770691,589834,655356
65540,4294443014,589817,4294836221
4294705152,196605,458751,4294770690
589823,524278,4294443003,4294639620
4294705154,4294574077,589825,4294836225
4294901769,4294377464,4294770697,655350
458748,4294705149,458760,4294770683
4294311943,393207,4294901768,458753
